fsm, mapping, replan, sfc, mpc, df, total, 
7.447e-05, 0, 0, 0, 0.00265976, 2.321e-06, 0.00273734, 
9.908e-05, 0, 0, 0, 0.00217192, 2.039e-06, 0.00227359, 
4.0648e-05, 0, 0, 0, 0.00127653, 1.607e-06, 0.00131922, 
7.7757e-05, 0, 0, 0, 0.00175182, 1.121e-06, 0.0018312, 
4.5492e-05, 0, 0, 0, 0.0019671, 1.584e-06, 0.00201454, 
4.4912e-05, 0, 0, 0, 0.00124736, 1.944e-06, 0.00129457, 
3.6267e-05, 0.0195606, 0, 0, 0.00141309, 1.06e-06, 0.00145065, 
6.3944e-05, 0, 0, 0, 0.00220832, 2.306e-06, 0.00227512, 
0.000113889, 0, 0, 0, 0.0048915, 2.2828e-05, 0.00502936, 
7.9602e-05, 0, 0, 0, 0.00337888, 1.574e-06, 0.00346059, 
7.5286e-05, 0, 0, 0, 0.00247979, 1.648e-06, 0.00255755, 
8.2609e-05, 0, 0, 0, 0.00171056, 2.274e-05, 0.00181632, 
5.3347e-05, 0, 0, 0, 0.00155889, 1.0777e-05, 0.00162359, 
4.5246e-05, 0, 0, 0, 0.00150236, 1.848e-06, 0.00154997, 
3.4827e-05, 0.00828859, 0, 0, 0.00186624, 2.143e-06, 0.00190365, 
4.8531e-05, 0, 0, 0, 0.0014957, 1.761e-06, 0.00154621, 
3.7818e-05, 0, 0, 0, 0.00126603, 1.594e-06, 0.00130577, 
7.9097e-05, 0, 0, 0, 0.00217571, 0.000148998, 0.0024043, 
9.8474e-05, 0, 0, 0, 0.00300902, 2.909e-06, 0.00311131, 
7.9745e-05, 0, 0, 0, 0.00275359, 2.49e-06, 0.00283617, 
9.6623e-05, 0, 0, 0, 0.00208436, 2.177e-06, 0.00218377, 
6.2433e-05, 0, 0, 0, 0.00198876, 1.387e-06, 0.00205311, 
3.7576e-05, 0, 0, 0, 0.00152909, 1.787e-06, 0.00156899, 
5.5046e-05, 0, 0, 0, 0.00206645, 3.293e-06, 0.00212518, 
4.867e-05, 0.0189807, 0, 0, 0.00183286, 1.84e-06, 0.00188372, 
4.1129e-05, 0, 0, 0, 0.00156944, 1.466e-06, 0.00161234, 
3.7964e-05, 0, 0, 0, 0.00154124, 1.219e-06, 0.00158082, 
0.000105553, 0, 0, 0, 0.00247126, 2.733e-06, 0.0025804, 
0.000112956, 0, 0, 0, 0.00416616, 2.9997e-05, 0.00431009, 
6.9793e-05, 0, 0, 0, 0.00296249, 2.57e-06, 0.00303574, 
7.8376e-05, 0, 0, 0, 0.00364027, 1.2299e-05, 0.00373155, 
0.000112124, 0, 0, 0, 0.00320088, 3.029e-06, 0.00331651, 
5.26e-05, 0, 0, 0, 0.00208429, 1.641e-06, 0.00213885, 
7.1475e-05, 0, 0, 0, 0.00219234, 1.975e-06, 0.00226621, 
3.8288e-05, 0, 0, 0, 0.00155855, 1.413e-06, 0.00159867, 
4.5446e-05, 0, 0, 0, 0.0015339, 1.54e-06, 0.00158118, 
7.8624e-05, 0, 0, 0, 0.00225597, 2.097e-06, 0.00233713, 
5.9611e-05, 0, 0, 0, 0.00133596, 1.5052e-05, 0.00141118, 
6.5529e-05, 0, 0, 0, 0.00196124, 2.026e-06, 0.00202951, 
6.8369e-05, 0, 0, 0, 0.00191686, 1.6969e-05, 0.00200291, 
9.1471e-05, 0, 0, 0, 0.00253562, 2.983e-06, 0.00263058, 
8.1579e-05, 0.0675982, 0, 0, 0.00174725, 1.493e-06, 0.00183066, 
3.9912e-05, 0, 0, 0, 0.0012533, 9.9e-07, 0.00129462, 
5.6207e-05, 0, 0, 0, 0.00127947, 1.645e-06, 0.00133761, 
3.6783e-05, 0.0152267, 0, 0, 0.00145239, 1.82e-06, 0.00149136, 
3.9982e-05, 0, 0, 0, 0.00166017, 1.122e-06, 0.00170146, 
3.607e-05, 0, 0, 0, 0.00168183, 1.544e-06, 0.00171974, 
4.4696e-05, 0, 0, 0, 0.00618911, 2.209e-06, 0.00623703, 
8.5198e-05, 0, 0, 0, 0.0017408, 1.707e-06, 0.00182821, 
7.6956e-05, 0, 0, 0, 0.00417072, 1.0416e-05, 0.00425898, 
8.538e-05, 0, 0, 0, 0.00339908, 2.032e-06, 0.00348709, 
5.8143e-05, 0, 0, 0, 0.00251444, 2.161e-06, 0.00257535, 
6.7972e-05, 0, 0, 0, 0.00198712, 2.052e-06, 0.00205755, 
4.2201e-05, 0, 0, 0, 0.00144148, 1.447e-06, 0.00148547, 
3.8172e-05, 0, 0, 0, 0.00122498, 1.228e-06, 0.00126469, 
4.5205e-05, 0.0212588, 0, 0, 0.00166964, 1.493e-06, 0.00171667, 
4.6109e-05, 0, 0, 0, 0.00171949, 1.67e-06, 0.0017676, 
6.8061e-05, 0, 0, 0, 0.00151519, 3.938e-06, 0.00158752, 
9.9745e-05, 0, 0, 0, 0.00271512, 3.104e-06, 0.00281901, 
0.000148557, 0, 0, 0, 0.00347059, 2.911e-06, 0.00362278, 
5.0102e-05, 0, 0, 0, 0.00223104, 3.52e-06, 0.00228528, 
8.7233e-05, 0, 0, 0, 0.00364938, 2.371e-06, 0.00373967, 
7.2129e-05, 0, 0, 0, 0.00276343, 1.469e-06, 0.00283745, 
9.4731e-05, 0, 0, 0, 0.0020108, 7.963e-06, 0.00211376, 
4.8513e-05, 0, 0, 0, 0.00196651, 1.665e-06, 0.00201695, 
6.3411e-05, 0, 0, 0, 0.00222528, 2.947e-06, 0.00229193, 
5.8025e-05, 0, 0, 0, 0.00354932, 3.077e-06, 0.00361115, 
0.000106271, 0.0217147, 0, 0, 0.00170138, 2.435e-06, 0.0018105, 
0.000116301, 0, 0, 0, 0.00165596, 2.463e-06, 0.00177519, 
4.9106e-05, 0, 0, 0, 0.00112195, 1.626e-06, 0.00117291, 
6.5838e-05, 0, 0, 0, 0.00157536, 1.234e-06, 0.00164278, 
6.2422e-05, 0, 0, 0, 0.00107365, 1.754e-06, 0.0011382, 
8.4194e-05, 0, 0, 0, 0.00122145, 1.2129e-05, 0.00131808, 
5.9576e-05, 0.0118291, 0, 0, 0.000927242, 1.178e-06, 0.00098823, 
3.9642e-05, 0, 0, 0, 0.000952411, 1.03e-06, 0.000993359, 
3.6163e-05, 0, 0, 0, 0.00091455, 1.682e-06, 0.000952711, 
3.6323e-05, 0, 0, 0, 0.000927148, 1.53e-06, 0.000965466, 
5.6009e-05, 0, 0, 0, 0.000954945, 1.943e-06, 0.00101374, 
9.1058e-05, 0, 0, 0, 0.00142267, 1.791e-06, 0.00151612, 
0.000146635, 0, 0, 0, 0.00280063, 2.676e-06, 0.00295084, 
0.000132711, 0, 0, 0, 0.00223164, 1.2893e-05, 0.0023783, 
9.1065e-05, 0, 0, 0, 0.00121906, 2.055e-06, 0.00131286, 
3.6974e-05, 0, 0, 0, 0.000961276, 1.447e-06, 0.00100022, 
3.3017e-05, 0, 0, 0, 0.000915785, 9.58e-07, 0.000950084, 
4.0837e-05, 0, 0, 0, 0.000954841, 1.625e-06, 0.000998104, 
6.2715e-05, 0, 0, 0, 0.000933789, 1.367e-06, 0.000998322, 
3.6754e-05, 0, 0, 0, 0.00094385, 1.497e-06, 0.000982449, 
6.425e-05, 0, 0, 0, 0.000998424, 2.164e-06, 0.001066, 
9.0792e-05, 0, 0, 0, 0.00144663, 2.508e-06, 0.00154039, 
4.2295e-05, 0, 0, 0, 0.000968663, 1.829e-06, 0.00101362, 
7.9366e-05, 0, 0, 0, 0.00133958, 1.741e-06, 0.00142123, 
0.000101936, 0.0669495, 0, 0, 0.00111184, 1.759e-06, 0.00121595, 
4.6784e-05, 0, 0, 0, 0.00108748, 2.351e-06, 0.00113741, 
5.1002e-05, 0, 0, 0, 0.00104455, 1.1664e-05, 0.00110778, 
4.8476e-05, 0.0118566, 0, 0, 0.00159562, 1.319e-06, 0.00164576, 
4.4729e-05, 0, 0, 0, 0.00127932, 1.328e-06, 0.0013257, 
5.0386e-05, 0, 0, 0, 0.00132421, 2.586e-06, 0.0013778, 
0.000117389, 0, 0, 0, 0.00520258, 2.899e-06, 0.00532354, 
5.4851e-05, 0, 0, 0, 0.00133776, 7.031e-06, 0.00140015, 
0.000135262, 0, 0, 0, 0.00303316, 2.675e-06, 0.00317193, 
0.000100404, 0, 0, 0, 0.002433, 2.313e-06, 0.00253646, 
9.8812e-05, 0, 0, 0, 0.00189999, 2.189e-06, 0.00200147, 
4.5107e-05, 0, 0, 0, 0.00125872, 9.39e-07, 0.00130512, 
4.7793e-05, 0, 0, 0, 0.0013073, 2.137e-06, 0.00135767, 
5.9456e-05, 0, 0, 0, 0.00134312, 1.619e-06, 0.00140489, 
3.9368e-05, 0.0218357, 0, 0, 0.00108984, 1.454e-06, 0.00113097, 
3.1504e-05, 0, 0, 0, 0.00104618, 1.085e-06, 0.00107907, 
6.591e-05, 0, 0, 0, 0.00169548, 2.925e-06, 0.00176509, 
6.7716e-05, 0, 0, 0, 0.00163243, 2.52e-06, 0.00170308, 
0.00010588, 0, 0, 0, 0.00255109, 2.127e-06, 0.00265969, 
7.4412e-05, 0, 0, 0, 0.00237039, 2.87e-06, 0.00244829, 
8.9035e-05, 0, 0, 0, 0.00183249, 1.53e-06, 0.00192354, 
9.0465e-05, 0, 0, 0, 0.00157896, 3.167e-06, 0.00167324, 
4.678e-05, 0, 0, 0, 0.00116138, 1.963e-06, 0.00121058, 
4.5518e-05, 0, 0, 0, 0.00114777, 1.252e-06, 0.00119473, 
4.4885e-05, 0, 0, 0, 0.00111045, 1.412e-06, 0.00115709, 
6.1784e-05, 0.0205248, 0, 0, 0.00286974, 2.097e-06, 0.00293416, 
6.4535e-05, 0, 0, 0, 0.00197315, 2.535e-06, 0.00204073, 
8.9968e-05, 0, 0, 0, 0.00349321, 2.619e-06, 0.00358635, 
5.6204e-05, 0, 0, 0, 0.00215665, 2.108e-06, 0.00221558, 
9.182e-05, 0, 0, 0, 0.00185903, 2.331e-06, 0.00195382, 
3.9078e-05, 0, 0, 0, 0.00134856, 1.448e-06, 0.00138939, 
5.1023e-05, 0, 0, 0, 0.00129294, 1.207e-06, 0.00134551, 
4.4275e-05, 0.00937526, 0, 0, 0.00131463, 1.272e-06, 0.00136039, 
5.0036e-05, 0, 0, 0, 0.0029667, 2.203e-06, 0.00301936, 
4.5163e-05, 0, 0, 0, 0.00206018, 1.797e-06, 0.00210743, 
4.64e-05, 0, 0, 0, 0.00252109, 1.638e-06, 0.00256943, 
8.1619e-05, 0, 0, 0, 0.00408143, 2.749e-06, 0.00416643, 
0.000126036, 0, 0, 0, 0.00818974, 3.034e-06, 0.00831981, 
7.5122e-05, 0, 0, 0, 0.00623138, 2.656e-06, 0.00630999, 
6.0789e-05, 0, 0, 0, 0.00580475, 1.852e-06, 0.00586785, 
0.000101104, 0, 0, 0, 0.00327623, 1.281e-06, 0.003379, 
8.2593e-05, 0, 0, 0, 0.00195647, 1.456e-06, 0.00204121, 
4.9616e-05, 0, 0, 0, 0.00145652, 1.652e-06, 0.00150834, 
4.4091e-05, 0, 0, 0, 0.00162703, 1.701e-06, 0.00167327, 
5.0632e-05, 0.0194916, 0, 0, 0.00174573, 1.224e-06, 0.00179806, 
5.276e-05, 0, 0, 0, 0.00156256, 1.581e-06, 0.00161755, 
5.8032e-05, 0, 0, 0, 0.00117325, 1.6888e-05, 0.00124883, 
7.6595e-05, 0, 0, 0, 0.00163642, 2.094e-06, 0.00171569, 
7.5005e-05, 0, 0, 0, 0.00136307, 3.022e-06, 0.00144188, 
4.9967e-05, 0, 0, 0, 0.00128297, 1.976e-06, 0.00133569, 
6.0913e-05, 0, 0, 0, 0.00152973, 1.354e-06, 0.00159255, 
4.6945e-05, 0, 0, 0, 0.00108683, 1.472e-06, 0.00113559, 
8.592e-05, 0, 0, 0, 0.00157366, 7.432e-06, 0.00166747, 
6.273e-05, 0.0108481, 0, 0, 0.00133739, 2.346e-06, 0.00140321, 
6.3558e-05, 0, 0, 0, 0.00108389, 2.162e-06, 0.00115024, 
5.9672e-05, 0, 0, 0, 0.00106955, 1.046e-06, 0.00113066, 
7.5085e-05, 0, 0, 0, 0.00166859, 2.343e-06, 0.0017465, 
0.000164211, 0, 0, 0, 0.00212358, 2.362e-06, 0.00229076, 
8.7205e-05, 0, 0, 0, 0.00199456, 2.071e-06, 0.00208457, 
7.9099e-05, 0, 0, 0, 0.00183902, 2.275e-06, 0.00192117, 
0.000118808, 0, 0, 0, 0.00195556, 1.458e-06, 0.00207625, 
0.000107611, 0, 0, 0, 0.00164569, 2.446e-06, 0.00175632, 
8.8551e-05, 0, 0, 0, 0.00268889, 2.597e-06, 0.00278047, 
3.8637e-05, 0, 0, 0, 0.00153121, 1.117e-06, 0.00157122, 
4.7218e-05, 0, 0, 0, 0.00153744, 1.396e-06, 0.00158638, 
4.7994e-05, 0, 0, 0, 0.00158707, 2.301e-06, 0.00163787, 
4.6849e-05, 0, 0, 0, 0.00156227, 2.66e-06, 0.00161227, 
0.000103856, 0, 0, 0, 0.0026972, 3.239e-06, 0.0028055, 
0.000112176, 0, 0, 0, 0.00345916, 5.122e-06, 0.00357676, 
0.000128679, 0, 0, 0, 0.00317493, 2.988e-06, 0.00330733, 
5.3005e-05, 0, 0, 0, 0.00158332, 1.512e-06, 0.00163833, 
9.8244e-05, 0.08555, 0, 0, 0.00264231, 2.753e-06, 0.00274392, 
7.3796e-05, 0, 0, 0, 0.00266183, 1.951e-06, 0.00273815, 
8.7871e-05, 0, 0, 0, 0.00280844, 2.846e-06, 0.00289982, 
4.3146e-05, 0, 0, 0, 0.00196074, 1.684e-06, 0.00200583, 
4.1911e-05, 0, 0, 0, 0.00192462, 1.421e-06, 0.00196829, 
7.8273e-05, 0.0241235, 0, 0, 0.00245953, 2.241e-06, 0.00254058, 
0.00012656, 0, 0, 0, 0.00261349, 2.6e-06, 0.00274339, 
4.5165e-05, 0, 0, 0, 0.00148535, 1.315e-06, 0.00153232, 
8.2208e-05, 0, 0, 0, 0.00204622, 1.242e-06, 0.00213018, 
5.74e-05, 0, 0, 0, 0.00254111, 1.064e-06, 0.00259979, 
5.1447e-05, 0, 0, 0, 0.00152289, 1.738e-06, 0.0015766, 
4.7396e-05, 0.0121086, 0, 0, 0.00157766, 1.312e-06, 0.00162662, 
3.7165e-05, 0, 0, 0, 0.00145907, 1.355e-06, 0.00149803, 
3.5608e-05, 0, 0, 0, 0.00101286, 1.031e-06, 0.00104983, 
5.3895e-05, 0, 0, 0, 0.00108926, 1.612e-06, 0.00114571, 
7.4898e-05, 0, 0, 0, 0.00107498, 2.098e-06, 0.00115259, 
6.059e-05, 0, 0, 0, 0.00153634, 1.758e-06, 0.00159917, 
8.8354e-05, 0, 0, 0, 0.00261104, 3.372e-06, 0.00270358, 
7.0954e-05, 0, 0, 0, 0.00214247, 3.138e-06, 0.00221738, 
7.2641e-05, 0, 0, 0, 0.00201174, 2.144e-06, 0.00208711, 
6.5034e-05, 0, 0, 0, 0.00167407, 7.88e-06, 0.00174765, 
3.6509e-05, 0, 0, 0, 0.00136425, 1.931e-06, 0.00140306, 
4.0966e-05, 0, 0, 0, 0.00167272, 1.0769e-05, 0.00172528, 
5.1893e-05, 0, 0, 0, 0.00104019, 1.633e-06, 0.00109411, 
3.8579e-05, 0.023452, 0, 0, 0.00123985, 9.09e-07, 0.00127962, 
0.000104446, 0, 0, 0, 0.00221537, 2.425e-06, 0.00232315, 
0.000141136, 0, 0, 0, 0.0039258, 3.068e-06, 0.00407088, 
8.8154e-05, 0, 0, 0, 0.00757068, 2.136e-06, 0.00766186, 
6.2249e-05, 0, 0, 0, 0.00191875, 1.537e-06, 0.00198295, 
8.9784e-05, 0, 0, 0, 0.00311936, 1.092e-06, 0.00321057, 
0.000100883, 0, 0, 0, 0.00139345, 1.402e-06, 0.00149629, 
4.6412e-05, 0, 0, 0, 0.00242848, 1.873e-06, 0.0024773, 
5.0773e-05, 0.00943051, 0, 0, 0.00193674, 1.047e-06, 0.00198894, 
4.5535e-05, 0, 0, 0, 0.00273059, 1.068e-06, 0.00277762, 
5.5817e-05, 0, 0, 0, 0.00292805, 1.954e-06, 0.00298612, 
7.629e-05, 0, 0, 0, 0.00707731, 2.467e-06, 0.00715758, 
8.9602e-05, 0, 0, 0, 0.00934217, 2.791e-06, 0.00943526, 
0.000109193, 0, 0, 0, 0.00898539, 2.259e-06, 0.00909744, 
0.000111478, 0, 0, 0, 0.00613917, 2.385e-06, 0.00625347, 
7.9798e-05, 0, 0, 0, 0.00804754, 2.51e-06, 0.00813041, 
9.2834e-05, 0, 0, 0, 0.00389594, 1.364e-06, 0.0039905, 
5.4607e-05, 0, 0, 0, 0.00366128, 1.918e-06, 0.00371821, 
6.2129e-05, 0, 0, 0, 0.00338688, 2.202e-06, 0.00345178, 
7.675e-05, 0.0197244, 0, 0, 0.00198972, 1.095e-06, 0.00206794, 
4.2093e-05, 0, 0, 0, 0.002113, 1.379e-06, 0.00215687, 
0.000136361, 0, 0, 0, 0.00517782, 2.323e-06, 0.00531713, 
7.4289e-05, 0, 0, 0, 0.00321132, 2.362e-06, 0.00328857, 
7.9042e-05, 0, 0, 0, 0.00465209, 2.141e-06, 0.0047339, 
7.6866e-05, 0, 0, 0, 0.00362886, 2.003e-06, 0.00370838, 
0.000103192, 0, 0, 0, 0.00308105, 1.134e-06, 0.00318596, 
9.6764e-05, 0, 0, 0, 0.00262978, 3.592e-06, 0.00273083, 
4.5389e-05, 0, 0, 0, 0.00194068, 1.504e-06, 0.001988, 
8.0572e-05, 0, 0, 0, 0.00318143, 1.424e-06, 0.00326381, 
3.9315e-05, 0, 0, 0, 0.00375599, 1.542e-06, 0.00379716, 
0.000112089, 0, 0, 0, 0.00333204, 1.878e-06, 0.00344644, 
7.1106e-05, 0, 0, 0, 0.00266444, 1.577e-06, 0.0027374, 
6.805e-05, 0, 0, 0, 0.00336617, 2.614e-06, 0.00343722, 
0.000105668, 0, 0, 0, 0.00291386, 1.625e-06, 0.00302162, 
0.000105902, 0, 0, 0, 0.00338489, 2.734e-06, 0.00349405, 
7.2956e-05, 0.0814689, 0, 0, 0.0019017, 1.678e-06, 0.00197669, 
5.2217e-05, 0, 0, 0, 0.00240656, 1.695e-06, 0.00246082, 
4.5717e-05, 0, 0, 0, 0.00209044, 1.331e-06, 0.00213782, 
6.7964e-05, 0, 0, 0, 0.00221156, 1.93e-06, 0.00228188, 
7.9998e-05, 0, 0, 0, 0.00298951, 1.789e-06, 0.00307164, 
4.0148e-05, 0.0242497, 0, 0, 0.00127999, 1.374e-06, 0.00132175, 
8.5294e-05, 0, 0, 0, 0.0019466, 2.109e-06, 0.00203465, 
0.0001263, 0, 0, 0, 0.00199438, 2.226e-06, 0.00212355, 
6.914e-05, 0, 0, 0, 0.00181447, 2.431e-06, 0.00188663, 
9.0932e-05, 0, 0, 0, 0.00170606, 2.052e-06, 0.00179937, 
4.113e-05, 0, 0, 0, 0.00124404, 8.86e-06, 0.00129433, 
8.7757e-05, 0, 0, 0, 0.00184921, 2.852e-06, 0.00194027, 
5.1693e-05, 0.0123452, 0, 0, 0.00170739, 1.844e-06, 0.00176135, 
4.1776e-05, 0, 0, 0, 0.00167383, 1.225e-06, 0.00171714, 
5.269e-05, 0, 0, 0, 0.00211536, 1.212e-06, 0.00216946, 
0.00024023, 0, 0, 0, 0.00267456, 1.816e-06, 0.00291701, 
7.4354e-05, 0, 0, 0, 0.00366631, 2.006e-06, 0.00374331, 
0.000104671, 0, 0, 0, 0.00507458, 2.993e-06, 0.005183, 
0.000109042, 0, 0, 0, 0.00393221, 2.396e-06, 0.00404441, 
0.000197748, 0, 0, 0, 0.00583415, 4.1e-06, 0.00603697, 
0.000127271, 0, 0, 0, 0.00443437, 2.177e-06, 0.00456435, 
0.000113244, 0, 0, 0, 0.00270241, 1.453e-06, 0.00281749, 
6.6296e-05, 0, 0, 0, 0.00185158, 1.509e-06, 0.0019198, 
7.8952e-05, 0, 0, 0, 0.00211948, 1.741e-06, 0.00220073, 
7.8297e-05, 0, 0, 0, 0.0022396, 1.831e-06, 0.00232037, 
4.3592e-05, 0.0224348, 0, 0, 0.00128615, 1.236e-06, 0.00133131, 
5.9645e-05, 0, 0, 0, 0.00181573, 2.147e-06, 0.00187818, 
0.000135359, 0, 0, 0, 0.00279788, 3.1999e-05, 0.00296604, 
0.000117156, 0, 0, 0, 0.00384533, 2.101e-06, 0.00396513, 
3.9751e-05, 0, 0, 0, 0.00299468, 1.66e-06, 0.00303659, 
4.509e-05, 0, 0, 0, 0.00237338, 1.397e-06, 0.00242036, 
8.0788e-05, 0, 0, 0, 0.00158281, 1.634e-06, 0.00166601, 
5.022e-05, 0, 0, 0, 0.00171254, 1.376e-06, 0.00176451, 
5.2594e-05, 0.00996169, 0, 0, 0.00210239, 1.775e-06, 0.00215723, 
4.628e-05, 0, 0, 0, 0.00245355, 9.23e-07, 0.00250102, 
0.000120401, 0, 0, 0, 0.00187936, 1.517e-06, 0.0020018, 
0.000101859, 0, 0, 0, 0.00269505, 2.406e-06, 0.0028002, 
8.6177e-05, 0, 0, 0, 0.00333113, 2.622e-06, 0.00342035, 
0.000167281, 0, 0, 0, 0.00385423, 6.481e-06, 0.0040287, 
0.000395085, 0, 0, 0, 0.00425638, 2.417e-06, 0.00465441, 
0.000115883, 0, 0, 0, 0.00342539, 2.063e-06, 0.00354392, 
8.5099e-05, 0, 0, 0, 0.00341151, 1.438e-06, 0.00349848, 
5.1714e-05, 0, 0, 0, 0.00223887, 1.42e-06, 0.00229231, 
4.8253e-05, 0, 0, 0, 0.00222718, 1.469e-06, 0.00227718, 
4.2981e-05, 0, 0, 0, 0.0022066, 1.492e-06, 0.00225129, 
4.5046e-05, 0.0242728, 0, 0, 0.00152615, 1.64e-06, 0.00157321, 
0.000121294, 0, 0, 0, 0.00187152, 2.468e-06, 0.00199591, 
7.4695e-05, 0, 0, 0, 0.00368062, 2.885e-06, 0.00375866, 
6.3296e-05, 0, 0, 0, 0.00271803, 1.263e-06, 0.00278294, 
5.7125e-05, 0, 0, 0, 0.0024882, 2.31e-06, 0.00254813, 
0.000224849, 0, 0, 0, 0.00305799, 9.843e-06, 0.00329332, 
7.1406e-05, 0, 0, 0, 0.00159473, 1.026e-06, 0.00166748, 
8.1444e-05, 0, 0, 0, 0.00218008, 2.817e-06, 0.00226506, 
8.4319e-05, 0.0115227, 0, 0, 0.00189152, 2.959e-06, 0.00197966, 
9.8955e-05, 0, 0, 0, 0.00189402, 2.05e-06, 0.00199564, 
6.5123e-05, 0, 0, 0, 0.00134903, 3.8751e-05, 0.00145399, 
8.7026e-05, 0, 0, 0, 0.00149057, 2.224e-06, 0.00158095, 
0.000103943, 0, 0, 0, 0.00197174, 1.6e-06, 0.00207774, 
8.1081e-05, 0, 0, 0, 0.00150851, 3.7978e-05, 0.00162825, 
9.3886e-05, 0, 0, 0, 0.00207611, 1.942e-06, 0.00217234, 
8.0423e-05, 0, 0, 0, 0.00200579, 9.842e-06, 0.00209638, 
0.000115654, 0, 0, 0, 0.00226815, 1.979e-06, 0.00238606, 
0.000112722, 0, 0, 0, 0.00262148, 2.333e-06, 0.00273724, 
5.1907e-05, 0, 0, 0, 0.00150564, 1.428e-06, 0.00155934, 
4.7586e-05, 0, 0, 0, 0.00123995, 1.438e-06, 0.00128924, 
4.0801e-05, 0, 0, 0, 0.00124619, 1.589e-06, 0.00128901, 
0.000108565, 0, 0, 0, 0.00250673, 3.087e-06, 0.00261898, 
0.000107537, 0, 0, 0, 0.00195446, 1.76e-06, 0.00206421, 
0.000102439, 0.0644922, 0, 0, 0.00182603, 1.891e-06, 0.00193105, 
7.5854e-05, 0, 0, 0, 0.00160275, 1.39e-06, 0.00168053, 
8.004e-05, 0, 0, 0, 0.00171334, 1.3826e-05, 0.00180785, 
8.8919e-05, 0, 0, 0, 0.00159309, 2.714e-06, 0.00168539, 
4.8898e-05, 0, 0, 0, 0.0012084, 1.766e-06, 0.00125941, 
3.9e-05, 0, 0, 0, 0.00129762, 1.01e-06, 0.00133785, 
7.3307e-05, 0.0222413, 0, 0, 0.0011958, 2.048e-06, 0.00127155, 
4.1774e-05, 0, 0, 0, 0.00107199, 2.411e-06, 0.00111659, 
9.8223e-05, 0, 0, 0, 0.00160399, 2.432e-06, 0.00170563, 
9.1864e-05, 0, 0, 0, 0.00149718, 1.0596e-05, 0.00160031, 
0.000146814, 0, 0, 0, 0.00345427, 3.332e-06, 0.00360565, 
9.0252e-05, 0, 0, 0, 0.00230205, 1.551e-06, 0.0023944, 
6.4608e-05, 0, 0, 0, 0.00184462, 1.804e-06, 0.00191175, 
6.8997e-05, 0, 0, 0, 0.00147095, 1.418e-06, 0.00154176, 
5.44e-05, 0, 0, 0, 0.00141582, 3.599e-06, 0.00147416, 
4.1728e-05, 0, 0, 0, 0.0010316, 1.768e-06, 0.00107533, 
4.3e-05, 0, 0, 0, 0.0010141, 1.717e-06, 0.00105904, 
3.9532e-05, 0.0209915, 0, 0, 0.000999677, 1.203e-06, 0.00104076, 
0.000161945, 0, 0, 0, 0.0026479, 1.98e-06, 0.0028129, 
8.2933e-05, 0, 0, 0, 0.0015246, 2.356e-06, 0.00161034, 
8.2031e-05, 0, 0, 0, 0.00229323, 1.934e-06, 0.00237787, 
8.6723e-05, 0, 0, 0, 0.00232134, 2.643e-06, 0.00241118, 
0.000103634, 0, 0, 0, 0.00176414, 2.238e-06, 0.00187071, 
8.9408e-05, 0, 0, 0, 0.00147032, 1.766e-06, 0.00156219, 
5.0558e-05, 0, 0, 0, 0.00103619, 1.575e-06, 0.00108906, 
3.9307e-05, 0.00939822, 0, 0, 0.00102111, 1.112e-06, 0.00106179, 
4.4959e-05, 0, 0, 0, 0.00103095, 1.43e-06, 0.00107767, 
4.2066e-05, 0, 0, 0, 0.00102815, 2.524e-06, 0.00107316, 
5.2416e-05, 0, 0, 0, 0.00105207, 3.54e-06, 0.00110843, 
8.1571e-05, 0, 0, 0, 0.00152684, 2.213e-06, 0.00161122, 
0.000112498, 0, 0, 0, 0.00250959, 2.617e-06, 0.00262536, 
0.000130048, 0, 0, 0, 0.00164798, 2.017e-06, 0.00178055, 
9.2968e-05, 0, 0, 0, 0.00143309, 1.552e-06, 0.00152802, 
5.2225e-05, 0, 0, 0, 0.00141443, 1.805e-06, 0.00146904, 
4.2794e-05, 0, 0, 0, 0.00105543, 1.063e-06, 0.00109965, 
4.7856e-05, 0, 0, 0, 0.00121061, 2.093e-06, 0.00126111, 
3.9881e-05, 0, 0, 0, 0.00115229, 1.778e-06, 0.00119451, 
4.026e-05, 0.0233637, 0, 0, 0.00112619, 1.058e-06, 0.00116797, 
0.000114197, 0, 0, 0, 0.00171351, 0.000189783, 0.00201836, 
6.166e-05, 0, 0, 0, 0.00226106, 3.458e-06, 0.00232704, 
7.7886e-05, 0, 0, 0, 0.00252378, 2.158e-06, 0.00260431, 
7.7787e-05, 0, 0, 0, 0.00158372, 1.5626e-05, 0.00167789, 
9.0851e-05, 0, 0, 0, 0.00170687, 2.382e-06, 0.00180093, 
5.9075e-05, 0, 0, 0, 0.0013459, 8.633e-06, 0.00141437, 
7.5531e-05, 0, 0, 0, 0.00103837, 1.866e-06, 0.00111619, 
3.9156e-05, 0.00993343, 0, 0, 0.000956897, 6.24e-06, 0.00100258, 
8.4541e-05, 0, 0, 0, 0.00160999, 3.071e-06, 0.00169834, 
3.4495e-05, 0, 0, 0, 0.000949868, 1.566e-06, 0.000986193, 
6.1596e-05, 0, 0, 0, 0.00139485, 2.445e-06, 0.00145946, 
0.000166036, 0, 0, 0, 0.00264515, 2.92e-06, 0.00281497, 
0.00013822, 0, 0, 0, 0.0020554, 3.284e-06, 0.00219777, 
7.6867e-05, 0, 0, 0, 0.00163175, 1.932e-06, 0.00171096, 
